user_id,age,country,course_type,course_category,course_price,time_spent_hours,assignments_completed,quiz_avg_score,login_frequency_per_week,device_type,last_login_days_ago,forum_posts,video_completion_percent,certificate_attempted,payment_type,course_completed
2402,50,Australia,Classroom Training Live Session,Accounting,530,178,5,95,3,Desktop,34,35,37,1,Corporate,1
2403,19,,,,944,13,8,33,2,,51,30,32,0,,0
2404,36,India,Self-paced,Finance,962,57,10,78,5,Desktop,26,37,18,0,Individual,0
2405,43,UK,Classroom Training Live Session,Investment,844,113,7,14,0,Mobile,3,25,51,1,Individual,1
2406,52,,,,5000,500,4,87,3,,38,300,22,1,,0
2407,18,Australia,Self-paced,Risk,1036,89,14,43,5,Mobile,4,30,50,1,Individual,0
2408,57,India,Classroom Training Live Session,Accounting,754,19,9,87,2,Tablet,43,15,79,1,Corporate,0
2409,26,Canada,Self-paced,Investment,749,45,1,14,4,Desktop,47,31,39,0,Individual,0
2410,23,UK,Classroom Training Live Session,Finance,123,7,5,32,4,Desktop,55,37,43,0,Individual,0
2411,28,Australia,Instructor-led Online,Investment,744,64,11,2,6,Mobile,37,1,89,1,Corporate,0
2412,58,Canada,Classroom Training Live Session,Finance,947,47,13,35,3,Tablet,52,23,81,0,Individual,0
2413,28,India,Self-paced,Risk,467,35,3,93,6,Tablet,59,28,76,1,Individual,0
2414,58,Canada,Instructor-led Online,Finance,506,31,12,20,3,Mobile,21,3,76,1,Individual,0
2415,51,Australia,Classroom Training Live Session,Risk,531,52,11,54,4,Tablet,11,18,78,0,Corporate,0
2416,29,Australia,Instructor-led Online,Risk,1130,55,11,92,4,Mobile,10,49,38,1,Individual,1
2417,37,Canada,Classroom Training Live Session,Investment,878,66,12,76,0,Mobile,14,30,60,1,Individual,0
2418,39,Canada,Instructor-led Online,Accounting,1116,128,9,28,3,Tablet,43,28,4,1,Individual,1
2419,55,India,Classroom Training Live Session,Investment,280,115,1,53,3,Tablet,46,12,89,0,Corporate,0
2420,32,Canada,Instructor-led Online,Risk,750,29,12,68,6,Tablet,46,6,63,1,Corporate,0
2421,28,Canada,Instructor-led Online,Finance,862,47,0,80,6,Tablet,56,42,17,1,Individual,0
2422,25,USA,Classroom Training Live Session,Accounting,648,169,0,48,1,Desktop,24,41,40,1,Corporate,0
2423,20,UK,Classroom Training Live Session,Finance,246,26,5,50,6,Mobile,49,16,73,1,Individual,0
2424,28,UK,Self-paced,Risk,1007,168,8,55,5,Tablet,49,35,16,0,Individual,1
2425,37,UK,Instructor-led Online,Accounting,213,20,2,82,4,Mobile,4,23,62,0,Corporate,0
2426,45,Canada,Instructor-led Online,Finance,117,18,5,32,2,Mobile,49,14,76,1,Corporate,0
2427,36,Canada,Self-paced,Risk,892,104,11,75,1,Mobile,32,36,91,1,Corporate,1
2428,26,UK,Classroom Training Live Session,Accounting,283,26,14,52,0,Desktop,37,20,38,1,Corporate,0
2429,22,Australia,Classroom Training Live Session,Risk,400,27,3,33,5,Mobile,41,9,59,1,Corporate,0
2430,28,UK,Self-paced,Risk,758,118,0,75,4,Tablet,13,2,51,0,Corporate,0
2431,57,India,Instructor-led Online,Investment,1058,143,0,38,0,Desktop,6,32,16,1,Individual,0
2432,47,UK,Self-paced,Accounting,215,105,2,25,6,Tablet,51,16,71,0,Corporate,0
2433,31,Canada,Self-paced,Accounting,1147,110,3,42,1,Tablet,2,3,10,0,Corporate,0
2434,50,India,Self-paced,Investment,358,113,2,64,2,Desktop,38,24,63,1,Individual,0
2435,28,Canada,Classroom Training Live Session,Finance,299,98,7,8,3,Mobile,38,41,36,1,Individual,0
2436,37,Canada,Instructor-led Online,Accounting,798,28,6,55,3,Mobile,0,35,97,1,Individual,0
2437,53,Australia,Classroom Training Live Session,Finance,590,179,14,89,4,Desktop,25,20,81,0,Individual,1
2438,45,UK,Self-paced,Investment,766,23,0,79,3,Mobile,37,5,41,0,Individual,0
2439,20,India,Instructor-led Online,Accounting,291,120,12,35,6,Desktop,32,40,75,0,Individual,1
2440,50,,,,920,36,4,24,0,,18,34,33,1,,0
2441,24,UK,Instructor-led Online,Accounting,867,97,9,41,2,Desktop,25,34,58,0,Corporate,1
2442,43,Australia,Classroom Training Live Session,Investment,550,10,11,96,5,Desktop,15,16,9,1,Individual,0
2443,57,Canada,Self-paced,Accounting,1197,50,9,93,3,Mobile,42,18,4,1,Corporate,1
2444,41,India,Classroom Training Live Session,Accounting,112,157,0,45,1,Tablet,3,27,82,0,Corporate,0
2445,59,UK,Instructor-led Online,Finance,964,14,7,31,1,Tablet,34,2,3,0,Individual,0
2446,34,USA,Classroom Training Live Session,Risk,1182,74,14,0,3,Tablet,53,9,70,0,Individual,0
2447,52,USA,Self-paced,Accounting,1064,141,12,93,1,Desktop,38,9,86,0,Corporate,1
2448,33,Australia,Instructor-led Online,Finance,983,93,8,32,2,Tablet,38,49,76,0,Individual,0
2449,33,USA,Classroom Training Physical,Investment,1043,138,8,82,2,Tablet,27,40,65,0,Corporate,1
2450,55,India,Instructor-led Online,Accounting,845,15,11,99,2,Mobile,47,47,46,1,Individual,1
2451,29,USA,Instructor-led Online,Risk,363,18,11,83,6,Mobile,0,44,45,1,Corporate,0
2452,18,Australia,Classroom Training Live Session,Investment,246,150,6,61,2,Mobile,12,38,27,0,Individual,1
2453,34,Australia,Self-paced,Investment,218,46,12,67,0,Tablet,37,3,76,1,Individual,0
2454,59,India,Instructor-led Online,Finance,623,79,6,35,3,Desktop,59,48,37,1,Corporate,0
2455,51,Australia,Classroom Training Live Session,Finance,608,102,10,1,0,Mobile,0,30,68,1,Corporate,0
2456,22,UK,Instructor-led Online,Investment,793,18,10,16,4,Tablet,17,3,94,0,Individual,0
2457,58,,,,823,30,9,48,6,,49,14,51,0,,0
2458,37,UK,Instructor-led Online,Risk,210,89,14,49,5,Tablet,7,8,14,1,Corporate,1
2459,54,UK,Self-paced,Risk,967,99,8,93,6,Desktop,25,11,87,0,Individual,1
2460,40,Canada,Classroom Training Live Session,Finance,461,30,6,73,5,Mobile,30,42,85,0,Individual,0
2461,40,India,Instructor-led Online,Accounting,326,123,11,36,4,Tablet,52,11,34,0,Individual,0
2462,55,UK,Classroom Training Live Session,Investment,841,81,7,64,0,Desktop,14,49,44,0,Corporate,0
2463,30,Australia,Classroom Training Live Session,Accounting,873,97,6,96,6,Mobile,37,36,43,1,Corporate,1
2464,37,UK,Classroom Training Live Session,Accounting,1087,166,3,78,0,Mobile,23,37,35,1,Individual,1
2465,39,UK,Classroom Training Live Session,Investment,708,153,3,58,5,Mobile,2,3,92,0,Individual,1
2466,33,,,,442,110,4,0,2,,34,29,80,0,,0
2467,39,India,Instructor-led Online,Accounting,890,107,0,90,2,Mobile,33,13,66,1,Corporate,0
2468,24,Australia,Instructor-led Online,Investment,366,173,5,82,3,Desktop,36,10,40,0,Corporate,1
2469,30,USA,Classroom Training Live Session,Finance,206,33,7,31,4,Desktop,47,3,56,1,Individual,0
2470,46,India,Self-paced,Accounting,944,16,5,7,2,Tablet,50,48,31,0,Individual,0
2471,34,USA,Instructor-led Online,Finance,132,31,3,86,2,Tablet,43,24,48,1,Corporate,0
2472,46,Australia,Self-paced,Investment,702,154,10,46,4,Tablet,25,33,96,0,Corporate,1
2473,37,Canada,Instructor-led Online,Accounting,691,132,7,43,6,Desktop,19,25,95,0,Individual,1
2474,30,Australia,Classroom Training Live Session,Finance,1032,60,12,17,4,Tablet,19,43,35,0,Corporate,0
2475,35,Australia,Instructor-led Online,Risk,899,106,5,0,5,Mobile,19,34,69,1,Individual,0
2476,54,India,Self-paced,Finance,1056,3,4,94,2,Tablet,44,14,16,0,Individual,0
2477,56,UK,Classroom Training Live Session,Risk,1111,42,10,93,5,Mobile,51,21,76,1,Individual,1
2478,54,UK,Instructor-led Online,Finance,727,149,11,63,0,Mobile,46,34,86,0,Corporate,1
2479,26,,,,122,131,14,60,0,,52,3,48,0,,1
2480,24,UK,Classroom Training Live Session,Risk,1154,102,7,95,2,Mobile,27,43,4,1,Corporate,1
2481,24,USA,Classroom Training Physical,Investment,525,27,14,6,6,Tablet,52,7,7,0,Individual,0
2482,41,Canada,Classroom Training Live Session,Risk,549,12,14,54,1,Desktop,55,44,61,1,Individual,0
2483,31,India,Classroom Training Live Session,Accounting,284,32,13,77,5,Mobile,39,30,36,0,Corporate,0
2484,36,UK,Classroom Training Live Session,Risk,371,69,11,65,1,Tablet,18,19,92,0,Individual,0
2485,30,UK,Self-paced,Risk,1113,163,3,58,6,Tablet,8,39,60,1,Individual,0
2486,22,Canada,Instructor-led Online,Risk,941,95,10,80,0,Desktop,3,15,57,0,Individual,1
2487,52,Australia,Classroom Training Live Session,Accounting,1001,16,6,94,1,Desktop,11,40,18,1,Individual,0
2488,19,Australia,Instructor-led Online,Investment,450,137,14,20,6,Tablet,36,28,82,0,Individual,1
2489,53,India,Self-paced,Risk,1191,131,12,11,6,Tablet,25,42,76,1,Corporate,0
2490,36,Australia,Self-paced,Risk,646,48,8,90,5,Desktop,59,30,2,0,Corporate,0
2491,52,Canada,Self-paced,Finance,1129,82,13,88,6,Tablet,31,41,49,1,Individual,1
2492,40,Australia,Self-paced,Accounting,652,15,6,2,2,Mobile,23,48,74,1,Corporate,0
2493,18,UK,Self-paced,Investment,359,25,7,78,2,Desktop,39,31,98,0,Individual,0
2494,25,Canada,Self-paced,Risk,483,23,13,22,1,Desktop,54,32,76,0,Individual,0
2495,33,Canada,Self-paced,Investment,288,95,4,88,4,Tablet,47,9,86,0,Corporate,1
2496,19,UK,Instructor-led Online,Risk,1041,137,10,48,3,Desktop,31,28,85,0,Individual,1
2497,53,UK,Instructor-led Online,Finance,450,15,13,98,5,Desktop,26,48,39,1,Individual,1
2498,43,UK,Self-paced,Investment,440,9,5,64,3,Desktop,0,21,12,1,Individual,0
2499,57,Australia,Instructor-led Online,Risk,533,130,4,94,1,Desktop,10,32,81,0,Individual,1
2500,56,India,Classroom Training Live Session,Finance,691,71,5,70,1,Mobile,13,7,92,1,Individual,0
2501,34,Australia,Classroom Training Live Session,Investment,324,103,2,59,4,Tablet,53,2,71,1,Individual,0
2502,45,USA,Instructor-led Online,Risk,468,31,10,81,5,Mobile,53,3,84,0,Corporate,1
2503,18,Australia,Classroom Training Live Session,Finance,153,118,8,91,1,Mobile,10,21,53,0,Individual,1
2504,53,Australia,Instructor-led Online,Accounting,631,144,11,55,4,Desktop,25,39,65,0,Individual,1
2505,32,India,Instructor-led Online,Finance,443,154,3,20,4,Tablet,7,45,45,1,Corporate,0
2506,18,USA,Classroom Training Physical,Risk,419,101,12,54,3,Desktop,45,13,82,0,Individual,1
2507,55,USA,Classroom Training Physical,Finance,5000,500,3,9,3,Desktop,59,300,7,1,Individual,0
2508,25,UK,Self-paced,Finance,612,140,10,47,5,Desktop,22,31,2,1,Corporate,1
2509,29,USA,Classroom Training Physical,Investment,132,131,3,29,5,Mobile,29,7,81,1,Individual,0
2510,45,UK,Instructor-led Online,Finance,135,124,8,39,4,Tablet,0,3,73,1,Corporate,0
2511,26,UK,Classroom Training Live Session,Investment,873,73,9,1,1,Desktop,20,21,2,0,Corporate,0
2512,50,UK,Classroom Training Live Session,Finance,199,142,1,44,3,Desktop,36,28,98,0,Corporate,0
2513,50,Australia,Classroom Training Live Session,Risk,875,159,10,7,0,Mobile,19,37,6,0,Individual,0
2514,27,UK,Self-paced,Investment,461,118,10,19,0,Tablet,15,36,41,1,Corporate,1
2515,26,India,Instructor-led Online,Risk,294,95,9,6,1,Mobile,39,11,93,1,Corporate,0
2516,28,Australia,Instructor-led Online,Risk,442,81,12,96,0,Mobile,37,2,79,1,Individual,0
2517,31,Australia,Self-paced,Investment,487,159,12,12,2,Tablet,0,24,36,1,Corporate,1
2518,24,UK,Instructor-led Online,Accounting,763,67,13,90,0,Desktop,25,5,58,1,Corporate,0
2519,52,UK,Classroom Training Live Session,Accounting,705,52,2,21,6,Mobile,18,7,67,0,Individual,0
2520,46,India,Instructor-led Online,Risk,936,58,10,68,2,Tablet,36,42,57,0,Corporate,0
2521,43,Australia,Classroom Training Live Session,Accounting,1017,110,6,46,2,Tablet,11,22,10,1,Corporate,1
2522,46,India,Instructor-led Online,Finance,297,174,1,50,4,Tablet,10,24,57,0,Corporate,1
2523,25,India,Classroom Training Live Session,Risk,559,169,2,69,4,Mobile,25,0,80,0,Individual,1
2524,19,India,Classroom Training Live Session,Investment,1133,95,8,36,4,Mobile,45,12,44,0,Corporate,0
2525,37,UK,Instructor-led Online,Investment,806,49,10,88,0,Desktop,13,42,26,1,Corporate,0
2526,56,UK,Self-paced,Risk,339,48,2,24,6,Mobile,7,38,94,0,Individual,0
2527,48,USA,Classroom Training Live Session,Investment,456,136,9,48,5,Mobile,41,7,31,0,Corporate,1
2528,44,Australia,Classroom Training Live Session,Finance,542,156,7,50,4,Tablet,10,49,91,1,Corporate,0
2529,59,Canada,Self-paced,Investment,175,86,2,62,2,Mobile,41,28,84,1,Corporate,0
2530,48,USA,Classroom Training Live Session,Risk,969,50,5,4,4,Tablet,14,26,90,1,Corporate,0
2531,39,USA,Self-paced,Investment,290,18,8,62,5,Desktop,4,44,5,1,Corporate,0
2532,26,UK,Self-paced,Risk,794,150,3,17,1,Mobile,24,30,55,0,Corporate,0
2533,37,Canada,Classroom Training Live Session,Accounting,431,144,10,41,4,Mobile,43,34,90,1,Individual,1
2534,49,India,Self-paced,Investment,1058,33,14,76,4,Desktop,29,9,22,0,Individual,0
2535,46,,,,791,103,0,21,4,,21,31,23,0,,0
2536,36,USA,Self-paced,Risk,899,61,8,63,3,Tablet,13,41,38,1,Individual,0
2537,49,USA,Instructor-led Online,Risk,1187,159,9,81,3,Desktop,46,13,87,0,Corporate,1
2538,30,Australia,Classroom Training Live Session,Investment,178,159,4,20,6,Desktop,22,37,28,0,Corporate,1
2539,51,India,Self-paced,Finance,1172,161,3,17,5,Mobile,57,26,89,1,Corporate,1
2540,40,Australia,Classroom Training Live Session,Accounting,271,114,13,8,2,Desktop,0,33,40,1,Individual,0
2541,33,India,Classroom Training Live Session,Risk,529,164,9,65,3,Mobile,28,3,98,1,Individual,1
2542,25,Canada,Instructor-led Online,Accounting,1047,116,4,20,2,Desktop,4,20,60,1,Corporate,0
2543,32,,,,510,48,13,45,2,,55,3,74,0,,0
2544,57,UK,Self-paced,Accounting,703,5,8,66,1,Desktop,23,28,6,1,Individual,0
2545,26,UK,Classroom Training Live Session,Investment,1179,131,13,12,5,Tablet,37,20,82,0,Individual,1
2546,22,Canada,Classroom Training Live Session,Finance,533,137,4,87,1,Mobile,12,28,35,0,Individual,0
2547,26,India,Classroom Training Live Session,Risk,1002,58,14,29,0,Tablet,40,26,99,1,Individual,0
2548,23,USA,Classroom Training Physical,Risk,781,170,10,37,4,Tablet,50,28,8,0,Corporate,1
2549,29,UK,Self-paced,Accounting,243,175,10,23,6,Tablet,40,25,6,0,Individual,1
2550,42,UK,Self-paced,Finance,1009,3,8,69,6,Tablet,15,10,16,0,Individual,0
2551,41,UK,Self-paced,Risk,210,100,7,65,6,Desktop,24,6,91,0,Corporate,0
2552,49,UK,Instructor-led Online,Finance,702,172,3,48,6,Tablet,29,0,50,1,Corporate,1
2553,53,UK,Self-paced,Finance,545,102,10,71,3,Mobile,13,29,84,1,Individual,1
2554,43,India,Classroom Training Live Session,Finance,267,122,2,41,1,Mobile,40,44,32,0,Corporate,0
2555,33,Canada,Self-paced,Risk,1149,70,4,21,1,Tablet,6,41,29,1,Individual,0
2556,32,India,Instructor-led Online,Finance,952,133,8,35,1,Tablet,45,22,87,0,Individual,1
2557,23,India,Classroom Training Live Session,Finance,440,32,10,14,1,Desktop,58,14,80,1,Corporate,0
2558,34,Australia,Self-paced,Investment,125,22,8,63,3,Desktop,57,22,36,1,Corporate,0
2559,45,India,Instructor-led Online,Investment,1081,49,8,66,0,Tablet,11,28,66,0,Corporate,0
2560,53,India,Self-paced,Accounting,555,13,3,63,2,Desktop,59,1,55,1,Corporate,0
2561,20,Australia,Instructor-led Online,Accounting,581,151,6,31,3,Tablet,29,24,52,1,Individual,1
2562,34,India,Instructor-led Online,Risk,251,166,11,96,5,Tablet,6,22,45,1,Corporate,1
2563,53,India,Self-paced,Risk,434,177,2,1,6,Mobile,15,20,8,1,Individual,0
2564,35,USA,Classroom Training Physical,Accounting,1128,123,6,88,5,Tablet,43,49,87,0,Individual,1
2565,34,UK,Self-paced,Finance,809,85,7,78,5,Desktop,9,27,78,1,Individual,1
2566,41,India,Instructor-led Online,Risk,192,63,9,77,4,Tablet,50,25,18,1,Corporate,0
2567,49,India,Classroom Training Live Session,Risk,239,58,12,20,4,Mobile,28,49,90,0,Individual,0
2568,58,Canada,Classroom Training Live Session,Risk,239,23,4,25,4,Tablet,51,9,85,0,Individual,0
2569,25,UK,Self-paced,Finance,995,48,11,15,5,Tablet,51,30,47,1,Individual,0
2570,42,UK,Instructor-led Online,Finance,960,104,0,36,5,Tablet,28,33,93,0,Corporate,0
2571,21,USA,Classroom Training Physical,Risk,1045,44,8,58,1,Tablet,26,17,93,0,Individual,0
2572,46,India,Self-paced,Risk,883,49,8,31,5,Mobile,43,31,18,0,Corporate,0
2573,46,Canada,Self-paced,Risk,456,173,10,68,1,Tablet,18,16,34,0,Individual,1
2574,47,Australia,Classroom Training Live Session,Finance,611,48,8,16,4,Mobile,14,17,13,1,Individual,0
2575,28,USA,Classroom Training Physical,Risk,860,48,7,25,2,Mobile,16,21,92,1,Corporate,0
2576,26,India,Classroom Training Live Session,Investment,362,158,5,65,5,Desktop,54,13,76,1,Individual,1
2577,54,Australia,Instructor-led Online,Investment,489,26,5,13,5,Tablet,48,20,62,1,Corporate,0
2578,31,Australia,Classroom Training Live Session,Finance,221,159,1,15,2,Tablet,24,46,37,0,Individual,0
2579,43,USA,Classroom Training Live Session,Investment,248,16,14,66,0,Mobile,53,31,11,0,Individual,0
2580,25,India,Instructor-led Online,Risk,1000,45,1,41,1,Desktop,38,2,45,1,Corporate,0
2581,49,USA,Self-paced,Risk,219,82,7,2,5,Mobile,54,12,30,0,Individual,0
2582,18,USA,Self-paced,Investment,201,72,0,65,6,Mobile,23,26,83,0,Corporate,0
2583,54,,,,521,143,1,41,5,,51,38,78,0,,0
2584,23,India,Classroom Training Live Session,Investment,693,121,1,53,5,Tablet,18,4,63,1,Corporate,0
2585,27,USA,Instructor-led Online,Investment,234,44,6,1,5,Mobile,44,36,68,1,Corporate,0
2586,23,Canada,Self-paced,Finance,770,100,8,57,4,Mobile,42,18,31,0,Individual,0
2587,53,,,,575,48,6,4,4,,45,21,86,1,,0
2588,38,Australia,Self-paced,Risk,961,66,10,48,1,Tablet,22,2,55,1,Corporate,0
2589,35,India,Classroom Training Live Session,Finance,850,37,5,94,5,Mobile,13,40,4,0,Individual,1
2590,18,Canada,Classroom Training Live Session,Risk,806,20,10,84,5,Desktop,43,29,68,1,Corporate,0
2591,56,Australia,Instructor-led Online,Accounting,105,123,9,57,2,Desktop,9,24,77,0,Individual,1
2592,56,Australia,Self-paced,Risk,596,16,0,59,2,Desktop,50,14,79,0,Individual,0
2593,49,USA,Instructor-led Online,Accounting,786,112,3,7,6,Mobile,6,16,93,1,Individual,0
2594,43,USA,Self-paced,Accounting,296,133,4,90,4,Tablet,37,29,0,1,Individual,1
2595,25,Canada,Classroom Training Live Session,Accounting,468,168,14,73,6,Mobile,8,48,51,0,Individual,1
2596,49,USA,Classroom Training Physical,Finance,809,69,3,59,1,Tablet,30,13,76,1,Corporate,0
2597,52,India,Instructor-led Online,Accounting,1074,24,14,82,1,Desktop,40,35,33,0,Individual,0
2598,40,UK,Classroom Training Live Session,Investment,849,172,5,57,2,Desktop,21,44,87,1,Corporate,0
2599,28,Australia,Classroom Training Live Session,Finance,364,12,9,37,2,Tablet,32,14,46,0,Corporate,0
2600,50,UK,Instructor-led Online,Risk,291,171,11,80,3,Desktop,24,35,11,1,Individual,1
2601,41,India,Instructor-led Online,Risk,1072,16,7,26,2,Desktop,41,9,37,1,Corporate,0
2602,59,USA,Classroom Training Physical,Accounting,951,9,6,88,0,Desktop,29,9,94,1,Individual,0
2603,36,USA,Instructor-led Online,Risk,680,124,9,28,5,Desktop,38,3,57,1,Corporate,1
2604,32,India,Classroom Training Live Session,Finance,779,86,10,76,6,Mobile,35,38,47,0,Corporate,0
2605,42,Australia,Instructor-led Online,Accounting,1073,154,7,29,1,Desktop,21,38,33,0,Corporate,0
2606,59,Australia,Instructor-led Online,Finance,498,95,11,90,6,Desktop,50,36,6,1,Corporate,1
2607,45,Canada,Self-paced,Investment,1171,45,14,92,0,Desktop,3,46,89,0,Corporate,1
2608,53,UK,Instructor-led Online,Finance,590,101,9,43,4,Tablet,22,34,67,1,Corporate,0
2609,30,USA,Classroom Training Physical,Finance,590,53,7,89,6,Desktop,45,22,21,0,Individual,0
2610,34,,,,361,142,1,16,5,,12,47,52,0,,0
2611,30,India,Classroom Training Live Session,Risk,819,158,13,78,3,Mobile,10,4,10,1,Individual,1
2612,34,India,Classroom Training Live Session,Risk,1018,25,11,36,3,Mobile,1,9,97,1,Individual,0
2613,18,India,Self-paced,Investment,815,115,1,93,4,Desktop,2,20,41,1,Corporate,1
2614,54,India,Classroom Training Live Session,Risk,141,123,12,76,3,Mobile,9,11,26,0,Corporate,1
2615,48,India,Self-paced,Risk,597,95,13,38,5,Desktop,38,8,86,1,Corporate,1
2616,56,Australia,Classroom Training Live Session,Accounting,615,48,6,59,3,Desktop,56,34,72,0,Individual,0
2617,36,Canada,Instructor-led Online,Accounting,1099,30,6,54,4,Mobile,31,27,23,1,Corporate,0
2618,46,Australia,Instructor-led Online,Accounting,177,74,7,13,4,Desktop,31,44,95,0,Corporate,0
2619,30,Canada,Instructor-led Online,Risk,186,83,3,98,6,Tablet,49,6,51,0,Corporate,0
2620,27,USA,Classroom Training Live Session,Accounting,878,163,10,66,6,Mobile,49,7,54,0,Corporate,1
2621,52,UK,Classroom Training Live Session,Finance,1015,24,8,54,0,Desktop,24,15,54,1,Corporate,0
2622,41,India,Self-paced,Finance,562,118,1,6,4,Tablet,47,42,68,1,Corporate,0
2623,54,USA,Self-paced,Finance,738,103,13,40,3,Tablet,26,46,38,1,Corporate,1
2624,42,Australia,Instructor-led Online,Finance,736,31,12,98,3,Desktop,57,43,52,1,Corporate,1
2625,40,Canada,Self-paced,Accounting,831,142,0,42,5,Tablet,40,17,59,0,Corporate,0
2626,33,UK,Classroom Training Live Session,Investment,263,168,13,86,2,Mobile,44,42,65,0,Individual,1
2627,59,Australia,Instructor-led Online,Finance,995,94,10,86,3,Desktop,27,28,51,0,Individual,1
2628,26,India,Self-paced,Investment,1106,98,8,80,0,Mobile,39,4,93,0,Corporate,1
2629,40,,,,296,83,10,76,5,,25,13,26,1,,1
2630,21,UK,Self-paced,Accounting,757,63,6,95,3,Tablet,44,11,7,1,Corporate,0
2631,58,UK,Instructor-led Online,Finance,222,57,14,96,6,Tablet,5,38,8,1,Corporate,1
2632,20,Canada,Instructor-led Online,Accounting,1086,137,12,16,5,Mobile,25,20,0,0,Individual,0
2633,55,USA,Classroom Training Live Session,Finance,359,52,2,4,3,Desktop,41,47,86,0,Corporate,0
2634,35,Canada,Self-paced,Finance,355,137,6,49,1,Desktop,12,37,26,0,Individual,1
2635,27,Canada,Classroom Training Live Session,Investment,690,13,1,19,0,Desktop,6,22,87,0,Corporate,0
